,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
6224,13.15,Low Fat,0.020757926,Breads,84.3566,OUT045,Not Applicable,Tier 2,Supermarket Type1,761.0094
6225,19.6,Low Fat,0.041374909,Household,89.2514,OUT045,Not Applicable,Tier 2,Supermarket Type1,1416.8224
6226,12.6,Low Fat,0.096756649,Snack Foods,208.7612,OUT017,Not Applicable,Tier 2,Supermarket Type1,5226.53
6227,12.8,Regular,0.079523619,Dairy,181.7608,OUT017,Not Applicable,Tier 2,Supermarket Type1,4961.5416
6228,7.285,Low Fat,0.0,Dairy,155.1288,OUT017,Not Applicable,Tier 2,Supermarket Type1,1414.1592
6229,13.1,Low Fat,0.012167988,Others,190.253,OUT017,Not Applicable,Tier 2,Supermarket Type1,4174.566
6230,8.63,Regular,0.032976399,Snack Foods,114.6518,OUT045,Not Applicable,Tier 2,Supermarket Type1,2846.295
6231,10.195,Regular,0.147492524,Frozen Foods,141.5838,OUT017,Not Applicable,Tier 2,Supermarket Type1,1685.8056
6232,16.85,Regular,0.0,Snack Foods,110.0544,OUT049,Medium,Tier 1,Supermarket Type1,2572.6512
6233,9.3,Low Fat,0.028566433,Baking Goods,193.0136,OUT049,Medium,Tier 1,Supermarket Type1,4860.34
6234,15.85,Regular,0.110479217,Frozen Foods,36.7506,OUT018,Medium,Tier 3,Supermarket Type2,531.3084
6235,5.485,Low Fat,0.042838514,Health and Hygiene,163.7842,OUT045,Not Applicable,Tier 2,Supermarket Type1,1657.842
6236,18.25,Low Fat,0.012264903,Fruits and Vegetables,162.8894,OUT013,High,Tier 3,Supermarket Type1,3397.5774
6237,12.6,Low Fat,0.096132367,Snack Foods,208.9612,OUT013,High,Tier 3,Supermarket Type1,4181.224
6238,12.857645184136183,Low Fat,0.168780127,Soft Drinks,197.8768,OUT019,Small,Tier 1,Grocery Store,197.0768
6239,12.85,Low Fat,0.099193899,Frozen Foods,38.1164,OUT045,Not Applicable,Tier 2,Supermarket Type1,656.4788
6240,6.13,Low Fat,0.076721393,Dairy,59.4536,OUT035,Small,Tier 2,Supermarket Type1,2021.3688
6241,12.857645184136183,Regular,0.06173052,Fruits and Vegetables,159.1578,OUT019,Small,Tier 1,Grocery Store,160.4578
6242,5.655,Low Fat,0.174934513,Soft Drinks,145.0102,OUT013,High,Tier 3,Supermarket Type1,1895.5326
6243,11.1,Low Fat,0.0,Household,119.1124,OUT046,Small,Tier 1,Supermarket Type1,1303.6364
6244,11.6,Regular,0.009802791,Snack Foods,223.0404,OUT018,Medium,Tier 3,Supermarket Type2,1125.202
6245,16.0,Regular,0.09942555,Frozen Foods,87.0856,OUT049,Medium,Tier 1,Supermarket Type1,527.3136
6246,12.15,Low Fat,0.062384659,Starchy Foods,34.6532,OUT049,Medium,Tier 1,Supermarket Type1,719.064
6247,6.55,Regular,0.034745307,Breads,158.8288,OUT018,Medium,Tier 3,Supermarket Type2,4399.6064
6248,9.6,Low Fat,0.035579135,Snack Foods,244.417,OUT046,Small,Tier 1,Supermarket Type1,1944.136
6249,19.1,Low Fat,0.067569539,Household,43.0796,OUT018,Medium,Tier 3,Supermarket Type2,619.194
6250,14.0,Regular,0.029697925,Dairy,143.0786,OUT013,High,Tier 3,Supermarket Type1,3178.5292
6251,14.85,Regular,0.03525037,Fruits and Vegetables,160.9578,OUT035,Small,Tier 2,Supermarket Type1,2246.4092
6252,4.92,Low Fat,0.045916788,Baking Goods,198.8084,OUT013,High,Tier 3,Supermarket Type1,2976.126
6253,13.5,Low Fat,0.021539999,Fruits and Vegetables,182.4976,OUT045,Not Applicable,Tier 2,Supermarket Type1,1629.8784
6254,15.7,Regular,0.027673055,Canned,169.279,OUT045,Not Applicable,Tier 2,Supermarket Type1,3735.138
6255,8.97,Low Fat,0.092997032,Household,55.2956,OUT035,Small,Tier 2,Supermarket Type1,873.5296
6256,15.35,Low Fat,0.073283193,Soft Drinks,91.812,OUT046,Small,Tier 1,Supermarket Type1,1771.028
6257,12.857645184136183,Regular,0.041049322,Canned,41.2454,OUT027,Medium,Tier 3,Supermarket Type3,1342.2528
6258,12.857645184136183,Regular,0.008525061,Meat,72.5038,OUT027,Medium,Tier 3,Supermarket Type3,2512.7292
6259,17.7,Low Fat,0.117201696,Snack Foods,184.0266,OUT017,Not Applicable,Tier 2,Supermarket Type1,2397.5458
6260,6.36,Low Fat,0.005977465,Household,163.3526,OUT035,Small,Tier 2,Supermarket Type1,2631.2416
6261,12.857645184136183,Low Fat,0.0,Frozen Foods,225.3062,OUT027,Medium,Tier 3,Supermarket Type3,4288.4178
6262,12.857645184136183,Low Fat,0.157528118,Dairy,142.9154,OUT019,Small,Tier 1,Grocery Store,141.8154
6263,8.235,Low Fat,0.082427854,Baking Goods,149.3076,OUT046,Small,Tier 1,Supermarket Type1,2808.3444
6264,12.35,Low Fat,0.041802518,Health and Hygiene,34.8216,OUT049,Medium,Tier 1,Supermarket Type1,311.5944
6265,18.0,Low Fat,0.015450376,Health and Hygiene,158.9604,OUT046,Small,Tier 1,Supermarket Type1,1584.604
6266,20.0,Low Fat,0.057527544,Baking Goods,43.1086,OUT010,Not Applicable,Tier 3,Grocery Store,89.2172
6267,6.055,Low Fat,0.025512207,Fruits and Vegetables,159.692,OUT018,Medium,Tier 3,Supermarket Type2,5592.72
6268,6.63,Regular,0.174110803,Baking Goods,166.85,OUT010,Not Applicable,Tier 3,Grocery Store,499.35
6269,12.857645184136183,Low Fat,0.175362333,Baking Goods,158.9604,OUT027,Medium,Tier 3,Supermarket Type3,4436.8912
6270,8.3,Regular,0.038367194,Dairy,87.1198,OUT018,Medium,Tier 3,Supermarket Type2,959.4178
6271,20.25,Regular,0.014781046,Dairy,193.8162,OUT013,High,Tier 3,Supermarket Type1,3463.4916
6272,8.6,Regular,0.040268044,Canned,191.453,OUT049,Medium,Tier 1,Supermarket Type1,1707.777
6273,19.5,Low Fat,0.014355033,Household,55.4614,OUT017,Not Applicable,Tier 2,Supermarket Type1,552.614
6274,5.095,Regular,0.129766301,Snack Foods,141.6838,OUT045,Not Applicable,Tier 2,Supermarket Type1,3231.1274
6275,11.0,Low Fat,0.008997141,Meat,119.9756,OUT017,Not Applicable,Tier 2,Supermarket Type1,1938.8096
6276,18.25,Low Fat,0.07784544,Snack Foods,260.5962,OUT049,Medium,Tier 1,Supermarket Type1,3884.943
6277,20.0,Low Fat,0.0,Baking Goods,43.4086,OUT018,Medium,Tier 3,Supermarket Type2,401.4774
6278,12.857645184136183,Low Fat,0.074265816,Dairy,109.5228,OUT027,Medium,Tier 3,Supermarket Type3,3757.7752
6279,12.857645184136183,Regular,0.102422487,Fruits and Vegetables,131.4968,OUT027,Medium,Tier 3,Supermarket Type3,1565.9616
6280,7.5,Low Fat,0.032811503,Frozen Foods,239.6906,OUT017,Not Applicable,Tier 2,Supermarket Type1,2614.5966
6281,7.22,Regular,0.038477325,Baking Goods,62.951,OUT018,Medium,Tier 3,Supermarket Type2,1138.518
6282,12.0,Regular,0.020411155,Meat,98.6042,OUT046,Small,Tier 1,Supermarket Type1,1091.2462
6283,12.15,Regular,0.042552418,Canned,123.5046,OUT017,Not Applicable,Tier 2,Supermarket Type1,1743.0644
6284,11.6,Regular,0.009818244,Snack Foods,223.1404,OUT017,Not Applicable,Tier 2,Supermarket Type1,5175.9292
6285,8.315,Regular,0.035572183,Baking Goods,144.4444,OUT046,Small,Tier 1,Supermarket Type1,2902.888
6286,12.15,Regular,0.04274788,Meat,183.695,OUT049,Medium,Tier 1,Supermarket Type1,2929.52
6287,5.905,Low Fat,0.04572322,Canned,222.1456,OUT049,Medium,Tier 1,Supermarket Type1,5747.1856
6288,8.575,Low Fat,0.023934398,Soft Drinks,105.828,OUT045,Not Applicable,Tier 2,Supermarket Type1,958.752
6289,17.35,Regular,0.146527359,Seafood,147.905,OUT049,Medium,Tier 1,Supermarket Type1,2247.075
6290,18.6,Low Fat,0.012651172,Household,123.1414,OUT035,Small,Tier 2,Supermarket Type1,2314.9866
6291,12.857645184136183,Low Fat,0.107507291,Household,34.8558,OUT027,Medium,Tier 3,Supermarket Type3,441.4254
6292,15.1,Regular,0.096295326,Meat,133.4942,OUT045,Not Applicable,Tier 2,Supermarket Type1,1457.4362
6293,12.857645184136183,Low Fat,0.0,Starchy Foods,167.5158,OUT027,Medium,Tier 3,Supermarket Type3,4345.0108
6294,7.825,Low Fat,0.079613553,Meat,65.0826,OUT035,Small,Tier 2,Supermarket Type1,1162.4868
6295,9.17,Low Fat,0.103398309,Baking Goods,143.947,OUT018,Medium,Tier 3,Supermarket Type2,2576.646
6296,20.7,Regular,0.16767231,Fruits and Vegetables,124.2388,OUT010,Not Applicable,Tier 3,Grocery Store,247.6776
6297,12.1,Low Fat,0.020551458,Snack Foods,146.6734,OUT013,High,Tier 3,Supermarket Type1,2227.101
6298,13.65,Regular,0.025961116,Snack Foods,80.4302,OUT049,Medium,Tier 1,Supermarket Type1,316.9208
6299,8.38,Regular,0.046960237,Baking Goods,111.857,OUT049,Medium,Tier 1,Supermarket Type1,2966.139
6300,19.75,Low Fat,0.041533438,Fruits and Vegetables,119.8466,OUT018,Medium,Tier 3,Supermarket Type2,2239.0854
6301,8.67,Low Fat,0.065436581,Soft Drinks,142.9128,OUT046,Small,Tier 1,Supermarket Type1,2013.3792
6302,15.6,Low Fat,0.08126841,Baking Goods,110.2544,OUT045,Not Applicable,Tier 2,Supermarket Type1,1789.6704
6303,12.35,Regular,0.072689818,Dairy,48.7692,OUT018,Medium,Tier 3,Supermarket Type2,788.3072
6304,17.7,Low Fat,0.116723677,Snack Foods,182.4266,OUT049,Medium,Tier 1,Supermarket Type1,5163.9448
6305,12.5,Regular,0.074035423,Canned,87.9198,OUT018,Medium,Tier 3,Supermarket Type2,1133.8574
6306,20.2,Regular,0.059751638,Fruits and Vegetables,129.1678,OUT013,High,Tier 3,Supermarket Type1,1017.3424
6307,13.15,Low Fat,0.092854963,Household,158.7604,OUT045,Not Applicable,Tier 2,Supermarket Type1,3010.7476
6308,12.857645184136183,Regular,0.0,Frozen Foods,230.0668,OUT019,Small,Tier 1,Grocery Store,691.1004
6309,12.857645184136183,Low Fat,0.044606379,Snack Foods,174.2054,OUT027,Medium,Tier 3,Supermarket Type3,4377.635
6310,10.85,Low Fat,0.162107603,Snack Foods,106.3622,OUT013,High,Tier 3,Supermarket Type1,2117.244
6311,12.857645184136183,Low Fat,0.0,Health and Hygiene,37.3506,OUT027,Medium,Tier 3,Supermarket Type3,1024.6662
6312,17.7,Low Fat,0.030060895,Snack Foods,166.4816,OUT018,Medium,Tier 3,Supermarket Type2,2013.3792
6313,14.35,Low Fat,0.081050006,Baking Goods,79.196,OUT017,Not Applicable,Tier 2,Supermarket Type1,1278.336
6314,20.0,Regular,0.051783761,Frozen Foods,125.8678,OUT017,Not Applicable,Tier 2,Supermarket Type1,3433.5306
6315,12.3,Low Fat,0.0,Baking Goods,37.2874,OUT013,High,Tier 3,Supermarket Type1,705.748
6316,10.3,Regular,0.024998007,Baking Goods,174.4422,OUT018,Medium,Tier 3,Supermarket Type2,3448.844
6317,15.6,Regular,0.105208448,Snack Foods,170.5764,OUT013,High,Tier 3,Supermarket Type1,4466.1864
6318,9.8,Regular,0.14118383,Baking Goods,50.5008,OUT018,Medium,Tier 3,Supermarket Type2,253.004
6319,11.1,Low Fat,0.135692831,Snack Foods,220.0482,OUT018,Medium,Tier 3,Supermarket Type2,2628.5784
6320,12.857645184136183,Low Fat,0.116347087,Frozen Foods,76.867,OUT027,Medium,Tier 3,Supermarket Type3,2526.711
6321,11.8,Low Fat,0.12150063,Fruits and Vegetables,46.8402,OUT013,High,Tier 3,Supermarket Type1,413.4618
6322,7.72,Regular,0.088864488,Fruits and Vegetables,119.3466,OUT017,Not Applicable,Tier 2,Supermarket Type1,3064.0116
6323,12.857645184136183,Low Fat,0.070912843,Frozen Foods,121.5098,OUT027,Medium,Tier 3,Supermarket Type3,2410.196
6324,19.6,Regular,0.041571557,Frozen Foods,49.9376,OUT046,Small,Tier 1,Supermarket Type1,623.1888
6325,6.425,Low Fat,0.093454899,Fruits and Vegetables,175.3712,OUT046,Small,Tier 1,Supermarket Type1,2988.1104
6326,20.85,Low Fat,0.021329793,Fruits and Vegetables,105.5306,OUT046,Small,Tier 1,Supermarket Type1,940.7754
6327,18.0,Low Fat,0.079299474,Household,170.5422,OUT010,Not Applicable,Tier 3,Grocery Store,344.8844
6328,7.05,Low Fat,0.085138334,Snack Foods,108.6912,OUT045,Not Applicable,Tier 2,Supermarket Type1,1310.2944
6329,16.25,Low Fat,0.087175137,Dairy,98.341,OUT046,Small,Tier 1,Supermarket Type1,1351.574
6330,20.7,Low Fat,0.093214498,Dairy,74.667,OUT017,Not Applicable,Tier 2,Supermarket Type1,2143.876
6331,5.44,Low Fat,0.025458716,Dairy,241.2538,OUT013,High,Tier 3,Supermarket Type1,3124.5994
6332,20.5,Low Fat,0.032741422,Household,40.4822,OUT013,High,Tier 3,Supermarket Type1,589.233
6333,12.35,Regular,0.038560279,Fruits and Vegetables,109.857,OUT049,Medium,Tier 1,Supermarket Type1,1208.427
6334,12.857645184136183,Low Fat,0.130544568,Frozen Foods,248.046,OUT027,Medium,Tier 3,Supermarket Type3,7883.072
6335,4.61,Low Fat,0.122629121,Hard Drinks,175.4396,OUT035,Small,Tier 2,Supermarket Type1,2616.594
6336,8.275,Low Fat,0.110913601,Household,106.3306,OUT017,Not Applicable,Tier 2,Supermarket Type1,1254.3672
6337,12.857645184136183,Low Fat,0.121635591,Fruits and Vegetables,175.4738,OUT027,Medium,Tier 3,Supermarket Type3,2954.1546
6338,8.27,Regular,0.128449055,Soft Drinks,186.5924,OUT018,Medium,Tier 3,Supermarket Type2,4442.2176
6339,7.905,Low Fat,0.055098434,Frozen Foods,109.2254,OUT045,Not Applicable,Tier 2,Supermarket Type1,976.7286
6340,16.2,Low Fat,0.0,Health and Hygiene,182.1608,OUT049,Medium,Tier 1,Supermarket Type1,3123.9336
6341,12.857645184136183,Low Fat,0.0,Fruits and Vegetables,258.3988,OUT019,Small,Tier 1,Grocery Store,256.9988
6342,13.6,Low Fat,0.010013429,Household,176.437,OUT045,Not Applicable,Tier 2,Supermarket Type1,4587.362
6343,9.395,Low Fat,0.040187877,Others,85.6908,OUT017,Not Applicable,Tier 2,Supermarket Type1,1593.9252
6344,7.35,Regular,0.024044279,Fruits and Vegetables,241.0512,OUT010,Not Applicable,Tier 3,Grocery Store,242.3512
6345,15.35,Low Fat,0.014007727,Frozen Foods,38.319,OUT013,High,Tier 3,Supermarket Type1,292.952
6346,14.5,Regular,0.041214746,Canned,42.0454,OUT013,High,Tier 3,Supermarket Type1,629.181
6347,12.6,Regular,0.031663212,Baking Goods,173.2764,OUT018,Medium,Tier 3,Supermarket Type2,1030.6584
6348,10.8,Regular,0.0,Baking Goods,39.3138,OUT013,High,Tier 3,Supermarket Type1,1015.345
6349,18.85,Low Fat,0.042716162,Canned,257.833,OUT049,Medium,Tier 1,Supermarket Type1,3332.329
6350,12.15,Low Fat,0.06479182,Others,254.004,OUT045,Not Applicable,Tier 2,Supermarket Type1,2277.036
6351,11.6,Regular,0.009761175,Snack Foods,226.9404,OUT035,Small,Tier 2,Supermarket Type1,1800.3232
6352,15.3,Low Fat,0.02295878,Household,101.6332,OUT013,High,Tier 3,Supermarket Type1,1845.5976
6353,20.35,Regular,0.030927632,Dairy,256.8672,OUT046,Small,Tier 1,Supermarket Type1,3579.3408
6354,14.5,Low Fat,0.103752817,Dairy,155.1998,OUT010,Not Applicable,Tier 3,Grocery Store,307.5996
6355,6.89,Regular,0.136428395,Snack Foods,193.982,OUT046,Small,Tier 1,Supermarket Type1,1737.738
6356,14.6,Regular,0.071904258,Fruits and Vegetables,106.8254,OUT010,Not Applicable,Tier 3,Grocery Store,108.5254
6357,16.85,Regular,0.026627857,Canned,93.712,OUT018,Medium,Tier 3,Supermarket Type2,745.696
6358,8.93,Low Fat,0.028393624,Dairy,153.434,OUT013,High,Tier 3,Supermarket Type1,1378.206
6359,8.31,Regular,0.116331694,Snack Foods,176.9028,OUT017,Not Applicable,Tier 2,Supermarket Type1,3010.7476
6360,19.0,Low Fat,0.112893408,Snack Foods,131.0626,OUT010,Not Applicable,Tier 3,Grocery Store,524.6504
6361,12.857645184136183,Regular,0.017937483,Meat,103.499,OUT027,Medium,Tier 3,Supermarket Type3,1547.985
6362,12.857645184136183,Regular,0.164438907,Frozen Foods,188.4214,OUT019,Small,Tier 1,Grocery Store,376.8428
6363,5.19,Regular,0.044252621,Meat,102.599,OUT046,Small,Tier 1,Supermarket Type1,1651.184
6364,17.0,Low Fat,0.120060274,Frozen Foods,246.5434,OUT017,Not Applicable,Tier 2,Supermarket Type1,4470.1812
6365,11.65,Regular,0.010909704,Meat,110.8544,OUT013,High,Tier 3,Supermarket Type1,1677.816
6366,20.25,Low Fat,0.059055045,Household,247.346,OUT045,Not Applicable,Tier 2,Supermarket Type1,1970.768
6367,10.0,Low Fat,0.149223055,Health and Hygiene,145.8102,OUT010,Not Applicable,Tier 3,Grocery Store,874.8612
6368,12.857645184136183,Regular,0.084404264,Dairy,49.5376,OUT019,Small,Tier 1,Grocery Store,143.8128
6369,11.1,Regular,0.054079556,Fruits and Vegetables,165.9526,OUT017,Not Applicable,Tier 2,Supermarket Type1,2631.2416
6370,11.8,Regular,0.057655493,Meat,152.6366,OUT018,Medium,Tier 3,Supermarket Type2,1662.5026
6371,9.695,Regular,0.030413777,Snack Foods,221.3114,OUT018,Medium,Tier 3,Supermarket Type2,2217.114
6372,13.65,Low Fat,0.049496899,Fruits and Vegetables,151.505,OUT017,Not Applicable,Tier 2,Supermarket Type1,2846.295
6373,17.75,Regular,0.029653914,Fruits and Vegetables,140.5838,OUT046,Small,Tier 1,Supermarket Type1,2669.1922
6374,11.3,Low Fat,0.047912071,Household,179.866,OUT018,Medium,Tier 3,Supermarket Type2,1258.362
6375,12.857645184136183,Low Fat,0.066611321,Snack Foods,178.237,OUT027,Medium,Tier 3,Supermarket Type3,3705.177
6376,19.35,Low Fat,0.016611475,Frozen Foods,122.0098,OUT046,Small,Tier 1,Supermarket Type1,2651.2156
6377,6.905,Regular,0.03822479,Dairy,99.8726,OUT045,Not Applicable,Tier 2,Supermarket Type1,587.2356
6378,13.5,Regular,0.129016487,Starchy Foods,98.4068,OUT049,Medium,Tier 1,Supermarket Type1,1846.9292
6379,16.85,Regular,0.080141165,Snack Foods,111.4544,OUT017,Not Applicable,Tier 2,Supermarket Type1,2013.3792
6380,20.6,Regular,0.0480335,Fruits and Vegetables,188.2556,OUT045,Not Applicable,Tier 2,Supermarket Type1,3755.112
6381,6.175,Regular,0.179355893,Meat,94.1752,OUT049,Medium,Tier 1,Supermarket Type1,575.2512
6382,18.5,Regular,0.062510529,Frozen Foods,146.8418,OUT018,Medium,Tier 3,Supermarket Type2,2059.9852
6383,13.35,Low Fat,0.038519399,Snack Foods,236.8564,OUT035,Small,Tier 2,Supermarket Type1,5005.4844
6384,12.857645184136183,Low Fat,0.047827139,Household,105.3622,OUT027,Medium,Tier 3,Supermarket Type3,3387.5904
6385,8.115,Regular,0.032208865,Canned,154.9972,OUT049,Medium,Tier 1,Supermarket Type1,3739.1328
6386,15.85,Low Fat,0.078874948,Canned,37.4506,OUT018,Medium,Tier 3,Supermarket Type2,303.6048
6387,12.857645184136183,Regular,0.097275777,Breads,223.9088,OUT019,Small,Tier 1,Grocery Store,223.7088
6388,16.35,Low Fat,0.020664178,Fruits and Vegetables,50.8324,OUT017,Not Applicable,Tier 2,Supermarket Type1,1298.31
6389,21.35,Low Fat,0.078060605,Fruits and Vegetables,96.0094,OUT018,Medium,Tier 3,Supermarket Type2,380.8376
6390,12.15,Low Fat,0.131714183,Frozen Foods,245.846,OUT018,Medium,Tier 3,Supermarket Type2,4434.228
6391,16.6,Low Fat,0.135944247,Hard Drinks,172.0422,OUT049,Medium,Tier 1,Supermarket Type1,2586.633
6392,11.6,Regular,0.077478931,Frozen Foods,170.3106,OUT018,Medium,Tier 3,Supermarket Type2,4277.765
6393,20.6,Regular,0.046114018,Snack Foods,178.2344,OUT045,Not Applicable,Tier 2,Supermarket Type1,1070.6064
6394,12.857645184136183,Regular,0.161030847,Canned,251.2408,OUT019,Small,Tier 1,Grocery Store,1001.3632
6395,20.1,Regular,0.054455495,Frozen Foods,149.5366,OUT046,Small,Tier 1,Supermarket Type1,2871.5954
6396,13.65,Regular,0.0,Dairy,186.024,OUT018,Medium,Tier 3,Supermarket Type2,4287.752
6397,13.3,Low Fat,0.080257683,Dairy,232.63,OUT017,Not Applicable,Tier 2,Supermarket Type1,1864.24
6398,12.857645184136183,Low Fat,0.059037538,Household,237.7248,OUT027,Medium,Tier 3,Supermarket Type3,2607.2728
6399,12.857645184136183,Low Fat,0.094916347,Soft Drinks,172.3106,OUT027,Medium,Tier 3,Supermarket Type3,4277.765
6400,16.35,Low Fat,0.034393057,Fruits and Vegetables,50.8324,OUT010,Not Applicable,Tier 3,Grocery Store,155.7972
6401,5.32,Low Fat,0.093261677,Health and Hygiene,100.9674,OUT018,Medium,Tier 3,Supermarket Type2,1222.4088
6402,15.0,Regular,0.16143544,Canned,185.1266,OUT046,Small,Tier 1,Supermarket Type1,2766.399
6403,8.27,Regular,0.089479661,Snack Foods,148.6708,OUT013,High,Tier 3,Supermarket Type1,2106.5912
6404,12.857645184136183,Low Fat,0.008722342,Fruits and Vegetables,123.5414,OUT027,Medium,Tier 3,Supermarket Type3,4508.1318
6405,13.1,Low Fat,0.020988798,Dairy,117.7782,OUT017,Not Applicable,Tier 2,Supermarket Type1,1191.782
6406,12.5,Low Fat,0.081260969,Meat,221.7798,OUT049,Medium,Tier 1,Supermarket Type1,3085.3172
6407,19.1,Low Fat,0.045308131,Dairy,42.5138,OUT046,Small,Tier 1,Supermarket Type1,649.8208
6408,11.3,Low Fat,0.06705851,Household,194.0478,OUT017,Not Applicable,Tier 2,Supermarket Type1,3293.7126
6409,13.65,Low Fat,0.035930784,Snack Foods,184.4924,OUT013,High,Tier 3,Supermarket Type1,9069.5276
6410,12.857645184136183,Low Fat,0.018813776,Health and Hygiene,235.259,OUT027,Medium,Tier 3,Supermarket Type3,5672.616
6411,12.857645184136183,Low Fat,0.032099989,Health and Hygiene,164.1526,OUT027,Medium,Tier 3,Supermarket Type3,2960.1468
6412,18.85,Regular,0.06823032,Dairy,121.044,OUT018,Medium,Tier 3,Supermarket Type2,1557.972
6413,5.59,Regular,0.056592115,Snack Foods,65.0168,OUT035,Small,Tier 2,Supermarket Type1,447.4176
6414,18.6,Low Fat,0.012643035,Household,119.8414,OUT013,High,Tier 3,Supermarket Type1,365.5242
6415,9.31,Low Fat,0.063529046,Frozen Foods,63.751,OUT010,Not Applicable,Tier 3,Grocery Store,126.502
6416,6.17,Low Fat,0.010630949,Meat,65.9826,OUT046,Small,Tier 1,Supermarket Type1,1162.4868
6417,5.175,Regular,0.029490377,Snack Foods,107.6622,OUT035,Small,Tier 2,Supermarket Type1,2858.2794
6418,12.857645184136183,Low Fat,0.129983688,Household,93.0462,OUT019,Small,Tier 1,Grocery Store,185.0924
6419,19.2,Regular,0.094300933,Frozen Foods,187.5214,OUT018,Medium,Tier 3,Supermarket Type2,1695.7926
6420,12.85,Regular,0.152001201,Fruits and Vegetables,252.3382,OUT013,High,Tier 3,Supermarket Type1,6056.1168
6421,16.25,Low Fat,0.039113587,Household,116.0176,OUT013,High,Tier 3,Supermarket Type1,1488.7288
6422,6.13,Low Fat,0.02848169,Household,110.4912,OUT017,Not Applicable,Tier 2,Supermarket Type1,1310.2944
6423,12.3,Low Fat,0.05271592,Household,189.653,OUT018,Medium,Tier 3,Supermarket Type2,569.259
6424,12.857645184136183,Low Fat,0.182493512,Health and Hygiene,258.8278,OUT019,Small,Tier 1,Grocery Store,1041.3112
6425,10.1,Low Fat,0.050562853,Health and Hygiene,153.3656,OUT010,Not Applicable,Tier 3,Grocery Store,463.3968
6426,11.15,Low Fat,0.07366703,Others,66.2142,OUT018,Medium,Tier 3,Supermarket Type2,131.8284
6427,19.35,Low Fat,0.03322326,Meat,172.0738,OUT018,Medium,Tier 3,Supermarket Type2,3301.7022
6428,17.25,Low Fat,0.037396492,Soft Drinks,165.6526,OUT017,Not Applicable,Tier 2,Supermarket Type1,1808.9786
6429,19.85,Low Fat,0.054015429,Seafood,196.3768,OUT035,Small,Tier 2,Supermarket Type1,4138.6128
6430,9.5,Regular,0.02210346,Meat,194.7452,OUT045,Not Applicable,Tier 2,Supermarket Type1,1370.2164
